Topic comp.graphics word list
a: 2491	
aa: 4	aaaa: 2	aad: 1	aaffff: 2	aafffff: 1	aajqohe: 1	aalborg: 2	aamrl: 7	aangeboden: 1	aantal: 4	
Successfully classified comp.sys.ibm.pc.hardware\60722 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60723 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60724 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60725 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60726 as document of type comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60727 as document of type comp.os.ms-windows.misc when it should be comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60728 as document of type comp.sys.mac.hardware when it should be comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60729 as document of type misc.forsale when it should be comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60730 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60731 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60732 as document of type comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60733 as document of type misc.forsale when it should be comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60734 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60735 as document of type comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60736 as document of type comp.sys.mac.hardware when it should be comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60737 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60738 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60739 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60740 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60741 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60742 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60743 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60744 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60745 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60746 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60747 as document of type comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60748 as document of type comp.sys.mac.hardware when it should be comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60749 as document of type comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60750 as document of type comp.sys.mac.hardware when it should be comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60751 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60752 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60753 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60754 as document of type comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60755 as document of type comp.sys.mac.hardware when it should be comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60756 as document of type misc.forsale when it should be comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60757 as document of type misc.forsale when it should be comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60758 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60759 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60760 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60761 as document of type comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60762 as document of type comp.sys.mac.hardware when it should be comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60763 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60764 as document of type comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60765 as document of type misc.forsale when it should be comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60766 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60767 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60768 as document of type comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60769 as document of type comp.sys.mac.hardware when it should be comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60770 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60771 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60772 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60773 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60774 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60775 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60776 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60777 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60778 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60779 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60780 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60781 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60782 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60783 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60784 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60785 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60786 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60787 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60788 as document of type comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60789 as document of type sci.electronics when it should be comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60790 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60791 as document of type comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60792 as document of type comp.sys.mac.hardware when it should be comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60793 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60794 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60795 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60796 as document of type comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60797 as document of type comp.sys.mac.hardware when it should be comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60798 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60799 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60800 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60801 as document of type comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60802 as document of type comp.sys.mac.hardware when it should be comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60803 as document of type comp.sys.mac.hardware when it should be comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60804 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60805 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60806 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60807 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60808 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60809 as document of type comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60810 as document of type comp.sys.mac.hardware when it should be comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60811 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60812 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60813 as document of type comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60814 as document of type comp.graphics when it should be comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60815 as document of type comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60816 as document of type comp.sys.mac.hardware when it should be comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60817 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60818 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60819 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60820 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60821 as document of type comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60822 as document of type comp.sys.mac.hardware when it should be comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60823 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60824 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60825 as document of type comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60826 as document of type comp.sys.mac.hardware when it should be comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60827 as document of type comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60828 as document of type comp.os.ms-windows.misc when it should be comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60829 as document of type comp.sys.mac.hardware when it should be comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60830 as document of type comp.sys.mac.hardware when it should be comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60831 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60832 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60833 as document of type comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60834 as document of type comp.sys.mac.hardware when it should be comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60835 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60836 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60837 as document of type comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60838 as document of type sci.electronics when it should be comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60839 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60840 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60841 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60842 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60843 as document of type comp.sys.ibm.pc.hardware
Successfully classified comp.sys.ibm.pc.hardware\60844 as document of type comp.sys.ibm.pc.hardware
Classified comp.sys.ibm.pc.hardware\60845 as document of type comp.sys.mac.hardware when it should be comp.sys.ibm.pc.hardware
